"order_id","lab_number","fribble_set","complexity_order","reverse_order_block","reverse_order_list","time_pair_group","stimulus_type_order","familiar_role","location_order","time_order_index","file_name"
433,28,"set_2","order_2","base_block","rev",2,"fribble_first",0,"loc_order_1",1,"order_433.csv"
434,28,"set_2","order_2","base_block","rev",2,"fractal_first",0,"loc_order_1",1,"order_434.csv"
435,28,"set_2","order_2","base_block","rev",2,"fribble_first",1,"loc_order_1",1,"order_435.csv"
436,28,"set_2","order_2","base_block","rev",2,"fractal_first",1,"loc_order_1",1,"order_436.csv"
437,28,"set_2","order_2","base_block","rev",2,"fribble_first",0,"loc_order_2",1,"order_437.csv"
438,28,"set_2","order_2","base_block","rev",2,"fractal_first",0,"loc_order_2",1,"order_438.csv"
439,28,"set_2","order_2","base_block","rev",2,"fribble_first",1,"loc_order_2",1,"order_439.csv"
440,28,"set_2","order_2","base_block","rev",2,"fractal_first",1,"loc_order_2",1,"order_440.csv"
441,28,"set_2","order_2","base_block","rev",2,"fribble_first",0,"loc_order_1",2,"order_441.csv"
442,28,"set_2","order_2","base_block","rev",2,"fractal_first",0,"loc_order_1",2,"order_442.csv"
443,28,"set_2","order_2","base_block","rev",2,"fribble_first",1,"loc_order_1",2,"order_443.csv"
444,28,"set_2","order_2","base_block","rev",2,"fractal_first",1,"loc_order_1",2,"order_444.csv"
445,28,"set_2","order_2","base_block","rev",2,"fribble_first",0,"loc_order_2",2,"order_445.csv"
446,28,"set_2","order_2","base_block","rev",2,"fractal_first",0,"loc_order_2",2,"order_446.csv"
447,28,"set_2","order_2","base_block","rev",2,"fribble_first",1,"loc_order_2",2,"order_447.csv"
448,28,"set_2","order_2","base_block","rev",2,"fractal_first",1,"loc_order_2",2,"order_448.csv"
